reactionEnergy,Unnamed: 0,φ,Nd1,Np0,Out_e0,Out_e1,ψ1,First_IE0,CN,L_bond,R0,ΔGH,idx
-0.05232545,2370,21.491228070175442,9.503228,6.0,9.0,11.516827,1.728018,7.46,5.888888889,1.617428,1.42,-0.05232545,2136
1.092942648,2371,49.504950495049506,7.952707,3.0,5.0,5.233176,2.100108,7.289,7.5,2.261383,1.48,1.092942648,2137
0.700320339,2372,59.171597633136095,10.0,6.0,12.0,8.454672,1.814983,8.993,6.954545455,2.10666,1.44,0.700320339,2138
0.76628808,2374,59.171597633136095,10.0,6.0,12.0,9.641141,1.767066,8.993,7.5,2.153858,1.44,0.76628808,2139
1.225568212,2375,49.504950495049506,5.253056,3.0,5.0,4.573051,1.693512,7.289,6.954545455,2.257071,1.48,1.225568212,2140
1.007441487,2376,49.504950495049506,6.687403,3.0,5.0,4.728708,1.809253,7.289,7.5,2.282703,1.48,1.007441487,2141
-0.828079282,2377,3.007518796992481,1.237726,6.0,4.0,3.27766,1.166178,6.84,7.333333333,2.093216,1.75,-0.828079282,2142
-0.028647601,2378,3.0769230769230766,9.0,6.0,4.0,11.0,1.9,6.65,7.5,1.828879,1.75,-0.028647601,2143
-0.838457568,2379,8.342639599764587,4.075966,6.0,5.593445,6.118526,1.529803,7.735321,7.75,1.968837,1.58966,-0.838457568,2144
0.970856325,2380,49.504950495049506,9.587315,3.0,5.0,6.853921,1.983507,7.289,6.954545455,2.283907,1.48,0.970856325,2145
1.032204118,2381,49.504950495049506,7.400828,3.0,5.0,5.0,1.905652,7.289,7.5,2.264728,1.48,1.032204118,2146
1.147245958,2382,49.504950495049506,9.740037,3.0,5.0,6.089416,1.997114,7.289,7.5,2.275749,1.48,1.147245958,2147
-0.966593934,2383,1.7054790834241402,1.319508,6.0,3.634241,3.365865,1.429327,7.350929,6.954545455,2.031184,1.632662,-0.966593934,2148
-0.306850803,2385,22.08353142548332,6.381606,6.0,8.653497,8.385925,2.07906,7.640382,6.954545455,1.792241,1.31735,-0.306850803,2149
0.722995721,2386,42.918454935622314,10.0,2.0,4.0,3.27766,1.81168,7.416,7.333333333,2.147833,1.46,0.722995721,2150
0.581448769,2387,48.9284049312298,9.415705,6.0,11.656953,11.417941,2.111256,9.337325,5.772727273,1.926034,1.264987,0.581448769,2151
0.947193442,2388,56.17977528089887,9.146101,1.0,3.0,4.855934,1.937408,5.786,6.954545455,2.122636,1.42,0.947193442,2152
-0.634975602,2389,13.157894736842106,7.510989,6.0,7.0,9.571816,1.9,7.88,7.333333333,1.86629,1.51,-0.634975602,2153
-0.937010398,2390,1.7054790834241402,1.414214,6.0,3.634241,3.464102,1.447204,7.350929,7.5,2.023827,1.632662,-0.937010398,2154
-0.337582659,2391,22.08353142548332,6.480741,6.0,8.653497,8.485281,2.049878,7.640382,7.5,1.818763,1.31735,-0.337582659,2155
-0.387682355,2392,30.363105789069365,8.670402,6.0,9.905782,10.695615,1.877865,8.055814,7.3125,1.866797,1.349933,-0.387682355,2156
0.561942696,2393,41.968911917098445,10.0,6.0,11.0,5.0,2.02,7.576,5.166666667,1.736836,1.45,0.561942696,2157
-0.634384695,2394,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.696899,1.51,-0.634384695,2158
-0.374250135,2396,16.363636363636363,6.0,6.0,8.0,8.0,2.2,7.37,7.5,1.89326,1.46,-0.374250135,2159
-0.271800772,2397,16.363636363636363,6.0,6.0,8.0,8.0,2.2,7.37,7.333333333,1.810232,1.46,-0.271800772,2160
-0.473247085,2398,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692669,1.51,-0.473247085,2161
-0.648760325,2399,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.698556,1.51,-0.648760325,2162
-0.473247085,2400,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692675,1.51,-0.473247085,2163
-0.472272595,2401,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691046,1.51,-0.472272595,2164
-0.468984705,2402,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691224,1.51,-0.468984705,2165
-0.648760335,2403,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.698562,1.51,-0.648760335,2166
-0.466245585,2404,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691841,1.51,-0.466245585,2167
-0.471913435,2405,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.694297,1.51,-0.471913435,2168
-0.417826765,2407,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.02943,0.71,-0.417826765,2169
-0.462234645,2408,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.690916,1.51,-0.462234645,2170
-0.468984695,2409,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691229,1.51,-0.468984695,2171
-0.466245585,2410,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691836,1.51,-0.466245585,2172
-0.472320015,2411,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692134,1.51,-0.472320015,2173
-0.467814265,2412,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.688976,1.51,-0.467814265,2174
-0.471191205,2413,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.689599,1.51,-0.471191205,2175
-0.678705725,2414,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.699201,1.51,-0.678705725,2176
-0.473135715,2415,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692578,1.51,-0.473135715,2177
-0.459668255,2416,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691809,1.51,-0.459668255,2178
-0.670404045,2418,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.700575,1.51,-0.670404045,2179
-0.473135715,2419,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.69258,1.51,-0.473135715,2180
-0.046515975,2420,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.025591,0.71,-0.046515975,2181
-0.420564505,2421,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.029159,0.71,-0.420564505,2182
-0.472272585,2422,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.691048,1.51,-0.472272585,2183
-0.294825075,2423,0.0,0.0,4.242641,5.91608,5.91608,2.403331,10.701772,5.25,2.305651,1.035423,-0.294825075,2184
-0.634543185,2425,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.696052,1.51,-0.634543185,2185
-0.007529975,2426,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.02836,0.71,-0.007529975,2186
-0.069855155,2427,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,1.0,1.738443,1.51,-0.069855155,2187
-0.595686645,2429,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,1.666666667,1.708825,1.51,-0.595686645,2188
0.296764325,2430,0.0,5.0,3.0,5.0,7.0,1.9,14.534,1.333333333,1.032376,0.71,0.296764325,2189
-0.628047305,2431,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.666666667,1.693995,1.51,-0.628047305,2190
-0.596975575,2432,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,1.666666667,1.705788,1.51,-0.596975575,2191
-0.472320005,2433,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692139,1.51,-0.472320005,2192
-0.634148445,2434,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.69452,1.51,-0.634148445,2193
-0.634148445,2435,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.694519,1.51,-0.634148445,2194
-0.067405885,2436,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,1.666666667,1.738894,1.51,-0.067405885,2195
-0.632381605,2437,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.666666667,1.695469,1.51,-0.632381605,2196
-0.471913445,2438,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.694305,1.51,-0.471913445,2197
-0.046515965,2441,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.025592,0.71,-0.046515965,2198
-0.464915705,2442,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692941,1.51,-0.464915705,2199
-0.464915695,2443,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692934,1.51,-0.464915695,2200
-0.411547425,2444,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.028917,0.71,-0.411547425,2201
-0.662206155,2445,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.698881,1.51,-0.662206155,2202
-0.297694325,2446,0.0,0.0,4.242641,5.91608,5.91608,2.403331,10.701772,5.25,2.307237,1.035423,-0.297694325,2203
-0.411165643,2447,16.363636363636363,6.0,6.0,8.0,8.0,2.2,7.37,6.954545455,1.898456,1.46,-0.411165643,2204
-0.417826775,2448,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.029429,0.71,-0.417826775,2205
-0.670404035,2449,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,3.166666667,1.700571,1.51,-0.670404035,2206
-0.392210375,2450,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.562423,1.36,-0.392210375,2207
-0.954071935,2452,5.521472392638037,3.0,6.0,5.0,5.0,1.63,6.74,6.954545455,1.915132,1.53,-0.954071935,2208
-0.372229155,2453,28.070175438596493,8.0,6.0,10.0,10.0,2.208748,9.0,7.5,1.55959,1.36,-0.372229155,2209
-0.380236905,2454,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.55922,1.36,-0.380236905,2210
-0.339423805,2455,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.558946,1.36,-0.339423805,2211
-0.99566059,2456,5.521472392638037,3.0,6.0,5.0,5.0,1.63,6.74,7.5,1.909097,1.53,-0.99566059,2212
0.170977696,2457,5.521472392638037,3.0,6.0,5.0,5.0,1.63,6.74,7.5,1.690079,1.53,0.170977696,2213
-0.330133115,2458,28.070175438596493,8.0,6.0,10.0,10.0,2.253015,9.0,7.5,1.55758,1.36,-0.330133115,2214
-0.353141845,2459,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.55971,1.36,-0.353141845,2215
-0.401865435,2460,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.55934,1.36,-0.401865435,2216
-0.358932945,2461,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.56324,1.36,-0.358932945,2217
-0.366957225,2463,28.070175438596493,8.0,6.0,10.0,10.0,2.235203,9.0,7.5,1.56002,1.36,-0.366957225,2218
-0.321936695,2464,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.5563,1.36,-0.321936695,2219
0.158631815,2465,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.55953,1.36,0.158631815,2220
-0.357951805,2466,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.55877,1.36,-0.357951805,2221
-0.368834798,2467,13.157894736842106,5.0,6.0,7.0,7.0,1.9,7.28,7.333333333,1.847261,1.47,-0.368834798,2222
-0.559478978,2468,13.157894736842106,5.0,6.0,7.0,7.0,1.9,7.28,6.954545455,1.921414,1.47,-0.559478978,2223
-0.538785809,2469,13.157894736842106,5.0,6.0,7.0,7.0,1.9,7.28,7.5,1.933461,1.47,-0.538785809,2224
0.181114073,2470,13.157894736842106,5.0,6.0,7.0,7.0,1.9,7.28,7.5,1.702107,1.47,0.181114073,2225
-0.319134095,2471,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.55707,1.36,-0.319134095,2226
-0.297692595,2472,28.070175438596493,8.0,6.0,10.0,10.0,2.22635,9.0,7.5,1.55706,1.36,-0.297692595,2227
-0.306709395,2474,28.070175438596493,8.0,6.0,10.0,10.0,2.249665,9.0,6.666666667,1.56322,1.36,-0.306709395,2228
-0.376616915,2475,28.070175438596493,8.0,6.0,10.0,10.0,2.270969,9.0,7.5,1.55623,1.36,-0.376616915,2229
-0.473842255,2476,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692001,1.51,-0.473842255,2230
-0.459668245,2477,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.69181,1.51,-0.459668245,2231
-0.411547435,2479,0.0,0.0,3.0,5.0,5.0,3.04,14.534,1.0,1.028918,0.71,-0.411547435,2232
-0.467814265,2480,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.688973,1.51,-0.467814265,2233
0.715312825,2481,0.0,2.0,3.0,5.0,4.0,1.33,14.534,4.333333333,1.038169,0.71,0.715312825,2234
-0.095972115,2482,3.007518796992481,0.0,6.0,4.0,5.0,3.04,6.84,4.333333333,1.934913,1.75,-0.095972115,2235
-0.094043565,2483,3.007518796992481,0.0,6.0,4.0,5.0,3.04,6.84,4.333333333,1.932003,1.75,-0.094043565,2236
0.715312835,2485,0.0,2.0,3.0,5.0,4.0,1.33,14.534,4.333333333,1.03817,0.71,0.715312835,2237
-0.473842265,2486,13.157894736842106,0.0,6.0,7.0,5.0,3.04,7.88,2.833333333,1.692006,1.51,-0.473842265,2238
0.150044115,2487,0.0,0.0,4.242641,4.472136,4.472136,2.010771,9.970585,6.4,2.298699,1.114675,0.150044115,2239
0.111136399,2488,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,6.666666667,1.668159,1.32,0.111136399,2240
0.121916733,2489,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,7.166666667,1.926782,1.32,0.121916733,2241
0.579069405,2490,60.60606060606061,10.0,6.0,12.0,12.0,1.65,9.394,7.333333333,1.759226,1.22,0.579069405,2242
0.552737221,2491,60.60606060606061,10.0,6.0,12.0,12.0,1.65,9.394,6.954545455,1.875596,1.22,0.552737221,2243
0.581275432,2492,60.60606060606061,10.0,6.0,12.0,12.0,1.65,9.394,7.5,1.878982,1.22,0.581275432,2244
0.773363584,2493,60.60606060606061,10.0,6.0,12.0,12.0,1.65,9.394,7.5,1.583979,1.22,0.773363584,2245
-0.328128855,2494,28.070175438596493,8.0,6.0,10.0,10.0,2.259731,9.0,6.666666667,1.56161,1.36,-0.328128855,2246
-0.009648095,2496,28.070175438596493,8.0,6.0,10.0,10.0,2.222566,9.0,5.5,1.57245,1.36,-0.009648095,2247
-0.386925365,2497,28.070175438596493,8.0,6.0,10.0,10.0,2.244091,9.0,7.5,1.56147,1.36,-0.386925365,2248
0.522484512,2498,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,6.666666667,1.527703,1.32,0.522484512,2249
0.113099355,2499,42.631578947368425,9.791484,6.0,11.0,3.890232,1.672487,7.726,3.375,1.544909,1.32,0.113099355,2250
-0.274666675,2500,22.27272727272727,4.98778,6.0,9.0,7.114322,1.887514,9.1,6.954545455,1.863005,1.41,-0.274666675,2251
0.883239207,2501,59.171597633136095,10.0,6.0,12.0,12.0,1.952455,8.993,6.25,1.755069,1.44,0.883239207,2252
0.244490883,2502,9.63855421686747,4.578857,6.0,6.0,6.603854,1.82339,6.766,7.5,1.646126,1.39,0.244490883,2253
-0.583738471,2503,15.045551954913572,5.233176,6.0,7.318611,7.237624,1.882253,7.876665,7.5,1.912325,1.443807,-0.583738471,2254
-1.024395539,2504,3.007518796992481,2.514867,6.0,4.0,4.600653,1.454043,6.84,7.5,2.124779,1.75,-1.024395539,2255
-1.01584477,2505,6.0,3.958524,6.0,5.0,6.034176,1.748332,7.89,6.954545455,2.052053,1.7,-1.01584477,2256
0.000396334,2507,22.27272727272727,2.511606,6.0,9.0,4.635464,1.430491,9.1,5.705882353,1.852275,1.41,0.000396334,2257
0.059611026,2508,16.363636363636363,4.0,6.0,8.0,6.0,1.66,7.37,7.5,1.663652,1.46,0.059611026,2258
0.509740514,2509,55.248618784530386,10.0,1.0,3.0,3.0,1.62,5.999,4.285714286,1.81572,1.22,0.509740514,2259
-0.828354117,2510,4.91889704903766,2.279705,6.0,4.820285,4.33291,1.399524,6.98363,5.590909091,2.094234,1.651193,-0.828354117,2260
-0.928362076,2511,6.0,3.567621,6.0,5.0,5.623413,1.650723,7.89,7.5,2.029506,1.7,-0.928362076,2261
-0.470553944,2512,22.27272727272727,3.036589,6.0,9.0,5.241483,1.549184,9.1,7.0,1.799029,1.41,-0.470553944,2262
-0.244333329,2513,9.63855421686747,1.0,6.0,6.0,3.0,1.1,6.766,7.5,1.701469,1.39,-0.244333329,2263
-0.365137315,2514,16.363636363636363,7.360219,6.0,8.0,9.408632,2.117706,7.37,6.954545455,1.87544,1.46,-0.365137315,2264
0.960320349,2515,56.17977528089887,9.146101,1.0,3.0,4.855934,1.965287,5.786,6.954545455,2.107956,1.42,0.960320349,2265
-0.22813997,2516,9.63855421686747,10.0,6.0,6.0,12.0,1.69,6.766,7.5,1.669159,1.39,-0.22813997,2266
-0.577279032,2518,22.27272727272727,4.303517,6.0,9.0,6.838521,1.849972,9.1,7.5,1.926575,1.41,-0.577279032,2267
-0.43243338,2519,16.363636363636363,6.817316,6.0,8.0,8.853455,2.148199,7.37,7.142857143,1.920701,1.46,-0.43243338,2268
0.962858763,2520,56.17977528089887,9.457416,1.0,3.0,4.0536,1.893646,5.786,7.5,2.139462,1.42,0.962858763,2269
-0.24839109,2521,9.63855421686747,10.0,6.0,6.0,12.0,1.69,6.766,7.5,1.691576,1.39,-0.24839109,2270
-0.761407038,2522,9.63855421686747,4.292109,6.0,6.0,5.688465,1.668936,6.766,5.142857143,1.939374,1.39,-0.761407038,2271
-0.014585438,2523,16.363636363636363,1.0,6.0,8.0,3.0,1.22,7.37,7.5,1.69721,1.46,-0.014585438,2272
-0.306656241,2524,28.406379895384628,8.0,6.0,10.0,10.0,2.231658,8.774392,6.954545455,1.888696,1.369927,-0.306656241,2273
-0.587438947,2525,34.04255319148936,0.0,6.0,10.0,7.400828,1.808526,7.635,7.5,1.718396,1.24,-0.587438947,2274
-0.979766557,2526,3.007518796992481,2.8854,6.0,4.0,5.003515,1.533954,6.84,6.954545455,2.162112,1.75,-0.979766557,2275
0.319896212,2527,0.0,0.0,1.0,3.0,5.223303,1.755931,5.986,6.954545455,1.905714,1.21,0.319896212,2276
-1.045956615,2529,5.521472392638037,4.0536,6.0,5.0,4.400559,1.673248,6.74,7.5,1.88729,1.53,-1.045956615,2277
0.434647162,2530,0.0,0.0,1.0,3.0,4.242641,1.699718,5.986,7.5,1.937824,1.21,0.434647162,2278
-0.388205357,2531,11.548508271501461,6.062866,6.0,7.113787,8.151931,2.23122,7.683262,6.954545455,1.956106,1.477498,-0.388205357,2279
-0.470261149,2532,11.548508271501461,5.656854,6.0,7.113787,7.745967,2.219189,7.683262,7.5,1.977381,1.477498,-0.470261149,2280
-0.506506713,2533,5.2534748303869385,4.241025,6.0,5.241483,6.506831,1.948809,7.026988,6.391304348,1.965891,1.537598,-0.506506713,2281
-0.20383,2534,29.09090909090909,6.727171,6.0,10.0,8.801117,2.050426,8.34,7.5,1.850424,1.39,-0.20383,2282
-0.468678943,2535,25.654450261780106,7.652856,6.0,9.0,9.671129,1.852451,7.16,7.142857143,1.794018,1.26,-0.468678943,2283
-1.037396322,2536,6.0,4.655537,6.0,5.0,6.853921,1.65912,7.89,6.954545455,2.064637,1.7,-1.037396322,2284
-0.407289381,2537,9.63855421686747,6.324555,6.0,6.0,4.898979,1.966672,6.766,3.285714286,1.79447,1.39,-0.407289381,2285
1.098009271,2538,59.171597633136095,7.578583,6.0,12.0,9.672705,1.771061,8.993,6.954545455,2.048984,1.44,1.098009271,2286
-0.26449261,2540,22.27272727272727,0.0,6.0,9.0,5.799546,1.941708,9.1,6.954545455,1.856596,1.41,-0.26449261,2287
0.96444682,2541,59.171597633136095,8.408964,6.0,12.0,10.487222,1.740217,8.993,7.5,2.131537,1.44,0.96444682,2288
-0.294310164,2542,22.27272727272727,0.0,6.0,9.0,6.838521,2.034808,9.1,7.5,1.882927,1.41,-0.294310164,2289
-0.16568481,2543,18.004682295587372,5.278032,6.0,8.434327,7.360219,2.207223,8.315609,6.954545455,1.930403,1.417532,-0.16568481,2290
-0.286379134,2544,28.746603184584632,8.0,6.0,10.0,10.0,2.247657,8.554439,6.954545455,1.876606,1.379927,-0.286379134,2291
-0.072425955,2545,18.004682295587372,5.656854,6.0,8.434327,7.745967,2.219189,8.315609,7.5,1.928285,1.417532,-0.072425955,2292
-0.255835036,2546,28.746603184584632,8.0,6.0,10.0,10.0,2.239643,8.554439,7.5,1.878991,1.379927,-0.255835036,2293
-0.604386333,2547,13.157894736842106,5.946036,6.0,7.0,8.009748,1.845172,7.28,6.571428571,1.99266,1.47,-0.604386333,2294
-1.144754211,2548,0.7352941176470588,1.626577,6.0,3.0,3.948222,1.547526,8.54,7.5,2.075434,1.7,-1.144754211,2295
-1.028761334,2549,6.0,3.948222,6.0,5.0,6.089416,1.597562,7.89,7.5,2.045047,1.7,-1.028761334,2296
-0.999525559,2552,5.521472392638037,4.855934,6.0,5.0,4.075966,1.699746,6.74,6.954545455,1.892013,1.53,-0.999525559,2297
-0.792399308,2553,8.382895500014962,3.446095,6.0,5.848035,5.492803,1.619413,8.151254,6.954545455,1.993608,1.608496,-0.792399308,2298
-0.288751151,2554,22.27272727272727,3.214096,6.0,9.0,5.799546,1.667288,9.1,6.954545455,1.866208,1.41,-0.288751151,2299
0.084480054,2555,42.631578947368425,1.732051,6.0,11.0,4.151348,1.362882,7.726,6.0,1.594436,1.32,0.084480054,2300
-1.070754349,2556,3.0769230769230766,2.912951,6.0,4.0,5.151019,1.536972,6.65,7.5,2.092868,1.75,-1.070754349,2301
0.044630071,2557,25.654450261780106,8.081022,6.0,9.0,10.093519,1.921403,7.16,4.833333333,1.627018,1.26,0.044630071,2302
0.302479566,2558,0.819672131147541,9.0,6.0,3.0,11.0,1.9,6.38,5.2,2.015624,1.9,0.302479566,2303
0.635715343,2559,55.248618784530386,10.0,1.0,3.0,3.0,1.64587,5.999,5.888888889,1.664754,1.22,0.635715343,2304
0.790869756,2560,41.968911917098445,7.611663,6.0,11.0,9.622603,1.916644,7.576,7.5,1.666494,1.45,0.790869756,2305
0.167561851,2561,13.157894736842106,4.641589,6.0,7.0,6.6494,1.982989,7.28,7.5,1.703147,1.47,0.167561851,2306
0.693454498,2563,55.248618784530386,10.0,1.0,3.0,3.0,1.681007,5.999,7.5,1.639186,1.22,0.693454498,2307
0.321487126,2564,31.88976377952756,9.0,6.0,11.0,11.0,2.275743,9.225,6.954545455,1.882743,1.36,0.321487126,2308
0.348019722,2565,31.88976377952756,9.0,6.0,11.0,11.0,2.371454,9.225,7.5,1.88767,1.36,0.348019722,2309
-0.949202322,2566,9.63855421686747,5.532647,6.0,6.0,7.646238,1.75213,6.766,6.954545455,1.836056,1.39,-0.949202322,2310
-0.606429091,2567,19.672131147540984,5.045378,6.0,8.0,7.113118,1.769572,7.87,7.5,1.796355,1.32,-0.606429091,2311
-0.87832279,2568,3.007518796992481,2.0,6.0,4.0,4.0,1.317918,6.84,6.954545455,2.153899,1.75,-0.87832279,2312
-0.284749309,2569,28.070175438596493,8.385925,6.0,10.0,10.388601,2.380644,9.0,6.954545455,1.8568,1.36,-0.284749309,2313
0.761225674,2570,31.88976377952756,7.348469,6.0,11.0,9.453276,2.439151,9.225,7.5,1.854651,1.36,0.761225674,2314
0.326652255,2571,34.947022901949005,9.0,6.0,11.0,11.0,2.404243,8.638883,6.954545455,1.923343,1.389362,0.326652255,2315
-1.004209999,2572,3.007518796992481,2.0,6.0,4.0,4.0,1.322436,6.84,7.5,2.124051,1.75,-1.004209999,2316
-0.253171042,2574,28.070175438596493,8.239069,6.0,10.0,10.241137,2.342392,9.0,7.5,1.866824,1.36,-0.253171042,2317
0.322049585,2575,7.4074074074074066,5.0,6.0,6.0,7.0,1.9,7.099,7.5,1.768357,1.54,0.322049585,2318
0.044001488,2576,25.654450261780106,8.081022,6.0,9.0,10.093519,1.921403,7.16,5.714285714,1.633779,1.26,0.044001488,2319
-1.08070841,2577,3.0769230769230766,3.650186,6.0,4.0,5.995054,1.699415,6.65,6.954545455,2.138447,1.75,-1.08070841,2320
0.006009634,2578,19.672131147540984,6.817316,6.0,8.0,6.727171,1.861668,7.87,7.5,1.838227,1.32,0.006009634,2321
0.074852122,2579,35.61826813853669,7.937254,6.0,10.288276,9.949874,1.919974,7.434715,4.045454545,1.890076,1.38368,0.074852122,2322
-1.042153008,2580,8.382895500014962,3.567621,6.0,5.848035,5.623413,1.650723,8.151254,7.5,2.011822,1.608496,-1.042153008,2323
-0.021205831,2581,11.51386173699078,3.741657,6.0,6.868285,6.0,1.691153,8.19662,6.826086957,1.997805,1.515277,-0.021205831,2324
0.918951971,2582,42.918454935622314,10.0,2.0,4.0,6.207382,2.049124,7.416,6.954545455,2.316256,1.46,0.918951971,2325
0.267167489,2583,3.0769230769230766,5.117773,6.0,4.0,7.348469,1.92887,6.65,6.333333333,1.859555,1.75,0.267167489,2326
-0.655979116,2585,3.059641680189175,4.577511,6.0,4.626065,7.375147,1.657889,6.800362,6.875,2.102163,1.682779,-0.655979116,2327
1.377286235,2586,50.0,8.670402,6.0,12.0,10.695615,1.963502,10.437,6.954545455,2.072677,1.32,1.377286235,2328
0.95732356,2587,59.171597633136095,6.931448,6.0,12.0,9.094299,1.677935,8.993,6.954545455,2.061426,1.44,0.95732356,2329
0.959800068,2588,42.918454935622314,10.0,2.0,4.0,5.264296,2.150248,7.416,7.5,2.265616,1.46,0.959800068,2330
-0.236969792,2589,25.654450261780106,8.139256,6.0,9.0,10.151556,1.921975,7.16,4.722222222,1.691923,1.26,-0.236969792,2331
-0.578073469,2590,9.63855421686747,4.0,6.0,6.0,6.0,1.66,6.766,4.285714286,1.991803,1.39,-0.578073469,2332
-0.971253747,2591,5.625,3.958524,6.0,5.0,6.034176,1.81736,6.88,6.954545455,2.069559,1.64,-0.971253747,2333
0.95547509,2592,59.171597633136095,7.952707,6.0,12.0,10.090757,1.68245,8.993,7.5,2.137804,1.44,0.95547509,2334
0.6986882,2593,59.171597633136095,10.0,6.0,12.0,4.0,2.33,8.993,7.5,1.82905,1.44,0.6986882,2335
-0.780950934,2594,7.4074074074074066,5.7708,6.0,6.0,7.917047,2.094519,7.099,6.714285714,1.96252,1.54,-0.780950934,2336
-0.758975293,2596,6.779661016949153,5.7708,6.0,6.0,7.917047,2.208814,7.98,6.714285714,1.970714,1.62,-0.758975293,2337
-0.466358765,2597,34.04255319148936,8.45897,6.0,10.0,7.952707,1.983615,7.635,7.5,1.764684,1.24,-0.466358765,2338
-0.813875212,2598,5.625,3.567621,6.0,5.0,5.623413,1.732589,6.88,7.5,2.043107,1.64,-0.813875212,2339
-0.898717858,2599,7.4074074074074066,5.029734,6.0,6.0,7.135243,2.118838,7.099,6.571428571,2.055319,1.54,-0.898717858,2340
-1.032030917,2600,6.779661016949153,5.029734,6.0,6.0,7.135243,2.264339,7.98,7.142857143,2.045807,1.62,-1.032030917,2341
0.627836015,2601,3.007518796992481,6.0,6.0,4.0,8.0,1.83,6.84,7.5,1.87695,1.75,0.627836015,2342
1.374681561,2602,50.0,9.146912,6.0,12.0,11.167258,1.97711,10.437,7.5,2.109484,1.32,1.374681561,2343
